#    ID   RA            Dec        F814W   F555W
#         [deg]         [deg]
  46879   161.777323    17.280118  29.124  29.151
  46880   161.775569    17.275244  26.974  28.709
  46881   161.776284    17.277227  28.194  28.869
  46882   161.774388    17.271967  27.592  30.133
  46883   161.777015    17.279250  28.315  28.295
  46884   161.774556    17.272427  28.072  30.463
  46885   161.769563    17.258572  27.850  30.921
  46886   161.770376    17.260826  28.786  29.447
  46887   161.768992    17.256984  27.784  29.259
  46888   161.769878    17.259435  27.917  28.733
  46889   161.772013    17.265359  27.468  28.069
  46890   161.771024    17.262614  28.005  29.956
  46891   161.783421    17.296997  28.462  29.666
  46892   161.770149    17.260179  27.792  30.035
  46893   161.768886    17.256673  28.936  30.563
  46894   161.768296    17.255030  27.734  30.012
  46895   161.777980    17.281896  28.652  29.745
  46896   161.769800    17.259203  27.537  28.859
  46897   161.776391    17.277488  28.515  31.340
  46898   161.770129    17.260113  28.034  28.564
  46899   161.774541    17.272352  27.557  29.754
  46900   161.776726    17.278413  28.760  29.794
  46901   161.771357    17.263514  26.747  29.500
  46902   161.776636    17.278160  28.436  30.906
  46903   161.776411    17.277530  28.090  28.836
  46904   161.770175    17.260228  26.971  28.447
  46905   161.772081    17.265514  27.192  28.344
  46906   161.769282    17.257748  27.232  28.740
  46907   161.772092    17.265538  27.869  28.825
  46908   161.769505    17.258355  27.812  28.868
  46909   161.777816    17.281412  28.808  30.517
  46910   161.775225    17.274222  27.711  30.324
  46911   161.776957    17.279025  27.398  28.574
  46912   161.776442    17.277595  28.592  29.729
  46913   161.770373    17.260757  27.251  27.473
  46914   161.777348    17.280106  28.833  29.656
  46915   161.769957    17.259599  28.403  28.846
  46916   161.771271    17.263244  28.504  29.630
  46917   161.770630    17.261467  27.320  30.071
  46918   161.777246    17.279814  28.238  29.596
  46919   161.778552    17.283435  25.782  26.546
  46920   161.772045    17.265380  28.276  28.804
  46921   161.770961    17.262371  28.148  28.724
  46922   161.774804    17.273032  27.797  28.694
  46923   161.771943    17.265090  27.862  28.642
  46924   161.770604    17.261374  29.001  30.143
  46925   161.774654    17.272610  27.280  29.362
  46926   161.773054    17.268164  25.125  26.727
  46927   161.769412    17.258059  28.750  30.159
  46928   161.773096    17.268282  27.289  27.937
  46929   161.769769    17.259049  28.825  28.337
  46930   161.769466    17.258205  27.428  28.160
  46931   161.770929    17.262265  28.040  30.240
  46932   161.769557    17.258458  27.432  28.090
  46933   161.775049    17.273695  27.272  29.211
  46934   161.769751    17.258993  26.922  26.838
  46935   161.769994    17.259664  27.779  28.667
  46936   161.773628    17.269747  27.803  29.184
  46937   161.775298    17.274378  28.759  28.633
  46938   161.771693    17.264375  27.426  27.845
  46939   161.769394    17.257995  27.681  31.264
  46940   161.769679    17.258784  26.861  28.347
  46941   161.770087    17.259915  27.450  28.644
  46942   161.773964    17.270672  27.180  27.860
  46943   161.770889    17.262140  27.605  29.597
  46944   161.770539    17.261167  27.194  28.971
  46945   161.772394    17.266313  26.824  27.024
  46946   161.777799    17.281306  29.145  30.780
  46947   161.771258    17.263157  27.582  30.175
  46948   161.773839    17.270317  24.919  27.802
  46949   161.772519    17.266650  25.123  29.388
  46950   161.777061    17.279250  28.204  28.541
  46951   161.769538    17.258375  28.415  29.067
  46952   161.769429    17.258073  28.638  29.815
  46953   161.775977    17.276234  28.752  29.469
  46954   161.780057    17.287552  28.687  30.646
  46955   161.774419    17.271911  28.441  28.908
  46956   161.770849    17.262005  28.722  28.960
  46957   161.773334    17.268898  26.666  27.058
  46958   161.770351    17.260617  28.450  30.537
  46959   161.771198    17.262966  27.145  30.496
  46960   161.775863    17.275908  28.112  28.611
  46961   161.770710    17.261610  28.884  29.060
  46962   161.771866    17.264818  27.659  28.517
  46963   161.771627    17.264155  27.533  30.009
  46964   161.775815    17.275771  28.010  28.947
  46965   161.771389    17.263493  26.960  27.792
  46966   161.777249    17.279748  28.377  29.045
  46967   161.768021    17.254143  28.366  29.485
  46968   161.771055    17.262561  27.404  30.906
  46969   161.777547    17.280570  28.192  30.311
  46970   161.774838    17.273052  27.532  29.744
  46971   161.776667    17.278126  28.649  30.817
  46972   161.771295    17.263220  28.547  28.307
  46973   161.768388    17.255154  28.716  30.393
  46974   161.768833    17.256390  28.850  29.454
  46975   161.770152    17.260046  28.866  29.931
  46976   161.773102    17.268230  27.864  28.562
  46977   161.769730    17.258874  27.995  29.397
  46978   161.776388    17.277344  27.022  27.601
  46979   161.776354    17.277251  27.842  29.845
  46980   161.770056    17.259775  27.013  29.623
  46981   161.785490    17.302584  28.352  29.817
  46982   161.773019    17.267989  27.305  29.163
  46983   161.771236    17.263044  28.341  28.613
  46984   161.773558    17.269484  27.310  27.831
  46985   161.771499    17.263766  26.715  30.135
  46986   161.774475    17.272023  27.764  29.988
  46987   161.777365    17.280037  26.669  28.214
  46988   161.773059    17.268091  24.977  25.038
  46989   161.771077    17.262590  28.538  29.690
  46990   161.776414    17.277395  28.146  28.633
  46991   161.775882    17.275915  27.366  28.604
  46992   161.770706    17.261555  28.396  29.631
  46993   161.773634    17.269678  27.052  29.113
  46994   161.776175    17.276727  27.830  29.918
  46995   161.769689    17.258730  27.021  29.994
  46996   161.777671    17.280873  28.936  29.306
  46997   161.770936    17.262186  27.468  29.660
  46998   161.771171    17.262840  28.885  28.267
  46999   161.775586    17.275087  27.480  30.626
  47000   161.776928    17.278808  28.373  28.068
  47001   161.771387    17.263436  28.125  29.481
  47002   161.776640    17.278009  25.750  26.384
  47003   161.773783    17.270083  27.459  27.601
  47004   161.771463    17.263644  27.294  27.727
  47005   161.771749    17.264435  25.393  26.984
  47006   161.781710    17.292067  28.408  31.250
  47007   161.777256    17.279711  28.757  30.791
  47008   161.771187    17.262874  29.076  28.898
  47009   161.772241    17.265797  27.129  27.534
  47010   161.770826    17.261871  27.644  28.841
  47011   161.777915    17.281537  29.082  29.942
  47012   161.770738    17.261625  27.624  29.956
  47013   161.774350    17.271646  28.021  29.419
  47014   161.770156    17.260007  27.811  28.310
  47015   161.775365    17.274459  27.306  27.358
  47016   161.778287    17.282564  28.181  30.472
  47017   161.772923    17.267683  27.328  28.212
  47018   161.776508    17.277627  28.120  28.953
  47019   161.769976    17.259504  28.426  29.722
  47020   161.778715    17.283750  28.007  30.730
  47021   161.770063    17.259746  27.676  28.091
  47022   161.771885    17.264801  27.654  27.822
  47023   161.770386    17.260642  27.782  29.683
  47024   161.775521    17.274886  27.093  27.712
  47025   161.770730    17.261594  27.144  29.250
  47026   161.777336    17.279913  28.302  29.478
  47027   161.772176    17.265595  28.630  29.919
  47028   161.770415    17.260708  26.890  28.443
  47029   161.773351    17.268855  25.841  25.725
  47030   161.770452    17.260810  28.118  29.479
  47031   161.775738    17.275475  27.310  27.579
  47032   161.775759    17.275533  27.384  29.319
  47033   161.777207    17.279546  28.304  28.439
  47034   161.768700    17.255941  28.377  29.944
  47035   161.777145    17.279370  28.148  28.346
  47036   161.775337    17.274350  27.435  28.442
  47037   161.775865    17.275812  29.048  29.475
  47038   161.776694    17.278110  28.490  29.605
  47039   161.773126    17.268213  27.564  28.448
  47040   161.775282    17.274188  27.042  28.009
  47041   161.776481    17.277512  26.881  29.370
  47042   161.777590    17.280588  28.606  30.480
  47043   161.772472    17.266382  26.789  27.653
  47044   161.774133    17.270988  25.683  28.297
  47045   161.771888    17.264759  27.325  28.810
  47046   161.775242    17.274065  25.951  27.178
  47047   161.770221    17.260132  28.570  28.654
  47048   161.776592    17.277803  28.791  30.208
  47049   161.771841    17.264623  27.677  28.520
  47050   161.776539    17.277654  27.239  30.033
  47051   161.774586    17.272236  27.831  29.317
  47052   161.772560    17.266615  26.345  27.862
  47053   161.771089    17.262531  28.446  29.443
  47054   161.769917    17.259279  28.423  29.952
  47055   161.776581    17.277764  28.197  29.069
  47056   161.774363    17.271607  26.844  29.058
  47057   161.770999    17.262273  28.512  29.455
  47058   161.774474    17.271915  28.253  28.622
  47059   161.777541    17.280420  28.589  29.067
  47060   161.771474    17.263588  27.664  29.563
  47061   161.767811    17.253423  28.701  30.777
  47062   161.770191    17.260024  27.890  29.777
  47063   161.770025    17.259563  27.701  28.585
  47064   161.771611    17.263965  29.000  28.196
  47065   161.775905    17.275876  27.552  27.919
  47066   161.772887    17.267501  27.412  28.750
  47067   161.775802    17.275588  26.046  26.941
  47068   161.769736    17.258760  27.810  28.107
  47069   161.771350    17.263236  28.037  29.015
  47070   161.775723    17.275365  27.794  30.171
  47071   161.770156    17.259915  27.923  28.309
  47072   161.773428    17.268992  28.910  28.393
  47073   161.773993    17.270561  26.661  28.341
  47074   161.773404    17.268926  27.018  28.177
  47075   161.770492    17.260845  28.270  29.030
  47076   161.770518    17.260914  27.563  30.492
  47077   161.775997    17.276116  26.183  27.997
  47078   161.768751    17.256012  28.103  28.735
  47079   161.774330    17.271482  26.856  28.148
  47080   161.769008    17.256718  28.344  31.207
  47081   161.770717    17.261458  27.663  30.900
  47082   161.777179    17.279386  27.672  29.371
  47083   161.780749    17.289289  27.661  29.188
  47084   161.769765    17.258815  27.586  28.259
  47085   161.775988    17.276079  27.368  30.648
  47086   161.771646    17.264032  27.372  28.763
  47087   161.770902    17.261967  27.066  29.589
  47088   161.770210    17.260048  28.270  29.030
  47089   161.774062    17.270734  26.267  28.591
  47090   161.768853    17.256279  28.226  30.285
  47091   161.772477    17.266334  27.175  27.612
  47092   161.770062    17.259632  28.048  30.021
  47093   161.774750    17.272637  24.993  27.038
  47094   161.770943    17.262076  27.221  27.795
  47095   161.777407    17.280008  28.663  29.711
  47096   161.774709    17.272521  28.748  30.665
  47097   161.771134    17.262599  28.462  29.623
  47098   161.774936    17.273148  28.002  28.624
  47099   161.770640    17.261227  26.156  27.567
  47100   161.771065    17.262404  28.746  29.508
  47101   161.774088    17.270783  27.476  27.019
  47102   161.774051    17.270681  26.798  27.182
  47103   161.769400    17.257777  27.726  30.839
  47104   161.768015    17.253932  27.388  29.916
  47105   161.771201    17.262773  27.104  29.332
  47106   161.770398    17.260541  27.863  28.191
  47107   161.775179    17.273806  28.088  29.144
  47108   161.778722    17.283631  28.769  30.310
  47109   161.769466    17.257954  27.249  27.340
  47110   161.774959    17.273192  26.962  27.233
  47111   161.775732    17.275335  28.387  28.626
  47112   161.776399    17.277181  27.573  28.961
  47113   161.768460    17.255155  28.469  30.741
  47114   161.771033    17.262293  28.173  30.368
  47115   161.773777    17.269905  26.785  28.348
  47116   161.770671    17.261286  28.101  28.760
  47117   161.768855    17.256246  28.216  29.095
  47118   161.775354    17.274278  28.804  28.667
  47119   161.772749    17.267051  26.502  28.784
  47120   161.775669    17.275149  24.682  27.526
  47121   161.769306    17.257495  28.080  30.861
  47122   161.774229    17.271153  27.596  30.874
  47123   161.777232    17.279481  28.164  30.112
  47124   161.771434    17.263395  27.853  28.278
  47125   161.775887    17.275749  27.894  29.727
  47126   161.775695    17.275205  25.322  27.151
  47127   161.773017    17.267774  27.846  29.080
  47128   161.780224    17.287763  28.267  29.874
  47129   161.774220    17.271102  27.083  29.283
  47130   161.774918    17.273038  28.443  29.125
  47131   161.770485    17.260737  28.650  28.190
  47132   161.769306    17.257466  28.979  28.778
  47133   161.771717    17.264155  27.353  29.133
  47134   161.772940    17.267548  27.601  28.708
  47135   161.769218    17.257219  28.264  29.554
  47136   161.775067    17.273447  28.232  30.010
  47137   161.777010    17.278834  26.868  30.879
  47138   161.774966    17.273158  27.507  28.579
  47139   161.772006    17.264945  27.043  29.322
  47140   161.775879    17.275688  28.059  29.408
  47141   161.768368    17.254850  28.505  29.809
  47142   161.775741    17.275305  27.011  28.800
  47143   161.779569    17.285917  28.935  30.033
  47144   161.771136    17.262520  28.232  29.797
